xi              mu             p            mu_min         mu_max         p_min        p_max        ep          alpha_m    chi_m      Pm         alpha_t    ddmp       ddmt       ddmv       ddmb       q           alpha_v     delta       ms           msint        Lambda      Lambdaint   Rm          Ga          n         x_h         x_id        x_SM        x_A         x_FM        Omega*       kappa         lambda      E           sigma_SM   sigma_A    g_A          r_A         z_A         r_max       z_t         z_max      b           Br_Bz0_SM   Bphi_Bz0_SM Bz_Bz0_SM
0.001071        0.06140        7.311        0.06144        0.06783        6.871        7.750        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0       13.81        0.25        0.95        1.812        0.933       72.11       -2.41       73.11        0.42         1        2.25        2.37        2.59        4.70        1.36        0.612        0.0083      286.55      354.27      552.3        0.2        0.170       21.68       10.19    83110.30   105749.30   105749.3        0.21        5.08       -2.56        2.10
0.001071        0.06440        7.293        0.06439        0.07330        6.605        7.980        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0       13.43        0.25        0.95        1.850        0.940       71.92       -2.43       72.92        0.42         1        2.28        2.39        2.62        4.80        1.34        0.612        0.0081      285.80      353.13      565.1        0.8        0.382       21.38       10.26    80481.10   105500.10   105500.1        0.21        4.97       -2.47        2.09
0.001071        0.06730        7.214        0.06402        0.07382        6.889        7.538        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0       12.98        0.26        0.95        1.872        0.928       71.14       -2.48       72.14        0.42         1        2.29        2.41        2.67        4.86        1.38        0.614        0.0078      283.80      352.21      528.3        0.1        0.056       21.57       10.48    66490.29    88916.13    88916.1        0.21        4.84       -2.39        2.07
0.001071        0.08180        7.011        0.07504        0.09044        6.694        7.327        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0       11.36        0.29        0.94        2.005        0.928       69.11       -2.62       70.11        0.43         1        2.38        2.49        2.80        5.28        1.36        0.618        0.0069      281.48      351.80      531.7        0.6        0.312       21.07       11.13    51441.87    78188.19    78188.2        0.21        4.35       -2.08        2.00
0.001071        0.08610        6.968        0.08613        0.09407        6.415        7.521        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0       10.97        0.29        0.94        2.045        0.933       68.68       -2.64       69.68        0.44         1        2.41        2.52        2.83        5.41        1.34        0.619        0.0067      281.25      351.77      545.9        0.2        0.152       21.27       11.50    46906.27    73291.47    73291.5        0.21        4.23       -2.01        1.99
0.001071        0.09400        6.840        0.08706        0.09670        6.483        7.196        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0       10.27        0.31        0.93        2.097        0.926       67.39       -2.72       68.39        0.45         1        2.45        2.55        2.91        5.65        1.36        0.622        0.0063      281.12      353.61      528.7        0.4        0.239       21.11       11.93    43004.64    71971.66    71971.7        0.21        3.99       -1.91        1.95
0.001071        0.09990        6.759        0.09240        0.10507        6.473        7.045        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0        9.82        0.32        0.93        2.137        0.926       66.59       -2.76       67.59        0.45         1        2.48        2.58        2.96        5.84        1.36        0.624        0.0061      281.73      355.45      530.7        0.1        0.103       21.24       12.40    39587.32    69148.05    69148.1        0.22        3.83       -1.84        1.93
0.001071        0.10460        6.700        0.10456        0.11629        6.503        6.898        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0        9.49        0.32        0.93        2.167        0.926       66.00       -2.78       67.00        0.45         1        2.51        2.60        3.00        6.00        1.35        0.625        0.0059      282.33      356.94      537.2        0.5        0.283       21.08       12.64    40475.80    73946.95    73946.9        0.22        3.72       -1.79        1.91
0.001071        0.11740        6.520        0.11435        0.12477        6.428        6.795        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0        8.67        0.34        0.93        2.234        0.921       64.20       -2.88       65.20        0.47         1        2.57        2.65        3.12        6.47        1.35        0.630        0.0055      284.17      361.96      533.6        0.6        0.323       21.12       13.67    39515.03    81241.87    81241.9        0.22        3.40       -1.68        1.85
0.001071        0.05070        7.462        0.04993        0.06018        6.996        7.928        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0       15.61        0.23        0.95        1.680        0.937       73.62       -2.28       74.62        0.41         1        2.17        2.30        2.48        4.42        1.38        0.610        0.0095      293.17      360.93      551.6        2.0        0.620       21.63        9.58   142337.20   165216.60   165216.6        0.22        5.56       -3.01        2.16
0.001071        0.12320        6.449        0.12321        0.13965        6.010        6.887        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0        8.35        0.35        0.92        2.264        0.922       63.48       -2.94       64.48        0.47         1        2.59        2.68        3.17        6.65        1.34        0.631        0.0054      285.21      364.26      543.1        0.2        0.175       21.27       14.15    37768.00    80822.28    80822.3        0.23        3.30       -1.64        1.84
0.001071        0.12330        6.492        0.12329        0.14672        6.270        6.715        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0        8.40        0.35        0.92        2.280        0.936       63.92       -2.91       64.92        0.47         1        2.60        2.68        3.16        6.70        1.31        0.629        0.0054      285.79      363.67      567.5        0.8        0.403       21.18       14.20    42187.69    91416.96    91417.0        0.23        3.29       -1.65        1.84
