xi              mu_min         mu_max         p_min        p_max        ep          alpha_m    chi_m      Pm         alpha_t    ddmp       ddmt       ddmv       ddmb       Iflag     gamma1          gamma2          Hmax        x1          x2          dx1         dx2         mu             p            q            delta        ms           alpha_v      kappa_BP       lambda_BP   Omega_star   E           x_SM        x_A
0.005087        0.03421        0.03653        5.429        6.354        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.03642        5.891       14.768        0.973        1.124        0.191        0.04599       74.13        0.699      101.30        2.38        4.72
0.005087        0.03931        0.04078        5.383        6.229        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.03931        5.806       13.993        0.972        1.151        0.198        0.04353       74.37        0.702      102.07        2.45        4.92
0.005087        0.03168        0.03684        5.803        6.239        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.03232        6.021       16.047        0.975        1.083        0.180        0.05028       73.93        0.694      100.37        2.31        4.48
0.005087        0.63275        0.75021        3.148        3.681        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.65133        3.414        1.736        0.845        2.756        0.807        0.00638       78.53        0.704      108.33        1.86       14.68
0.005087        0.02903        0.03263        5.876        6.205        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.03172        6.040       16.257        0.975        1.076        0.178        0.05101       73.91        0.693      100.26        2.30        4.45
0.004187        0.62497        0.67904        3.259        3.727        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.64107        3.493        1.788        0.844        2.797        0.801        0.00534       95.06        0.700      130.73        1.86       15.06
0.004187        0.59638        0.68128        3.268        3.665        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.65069        3.466        1.759        0.843        2.796        0.807        0.00527       94.91        0.700      130.59        1.86       15.73
0.004187        0.59307        0.64663        3.351        3.815        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.60928        3.583        1.890        0.847        2.797        0.781        0.00560       95.44        0.699      131.06        1.80       13.54
0.003799        0.58246        0.67975        3.333        3.791        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.62545        3.562        1.848        0.844        2.817        0.791        0.00497      104.69        0.697      143.66        1.85       14.68
0.003799        0.54116        0.54882        3.635        3.950        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.54840        3.792        2.127        0.853        2.809        0.741        0.00562      105.89        0.694      144.78        1.73       11.82
0.003446        0.54641        0.61734        3.561        3.743        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.60322        3.652        1.933        0.845        2.836        0.777        0.00467      115.50        0.694      158.06        1.80       14.01
0.003446        0.53966        0.62886        3.641        3.903        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.56355        3.772        2.079        0.850        2.832        0.751        0.00497      116.18        0.693      158.70        1.77       12.50
